order_id,order_date,order_time,order_status,sales_channel,customer_id,customer_name,customer_age,gender,customer_segment,customer_type,customer_city,customer_state,customer_country,region,customer_postal_code,payment_method,payment_status,currency,shipping_method,warehouse,delivery_days,estimated_delivery_days,delivery_status,return_status,return_reason,customer_rating,review_sentiment,customer_review,marketing_channel,campaign_name,coupon_code,loyalty_points_earned,loyalty_points_redeemed,quantity,gross_sales,discount_amount,tax_amount,shipping_cost,net_sales,product_cost,profit,profit_margin_percentage,customer_lifetime_value,is_repeat_customer,customer_order_count,gross_sales_normalized,customer_age_scaled,customer_lifetime_value_scaled
ORD-217578,2023-06-09,11:31:46,Completed,Mobile App,CUST-008876,Heather Matthews,57,Male,Consumer,Loyal,West Kevinport,Pennsylvania,USA,East,41298,Debit Card,Paid,USD,Economy,WH-013,4.0,6.0,Early,Not Returned,Not Applicable,4.6,Positive,Perfect product for my needs. Will buy again.,Direct,Unknown Campaign,No Coupon,475,337,6,4829.820000000001,407.88,309.53,19.71,4751.179999999999,2484.91,2246.5600000000004,47.28,10987.84,True,9,26.89072243387637,0.6964285714285714,0.36253818287377226
ORD-610748,2025-11-04,15:54:35,Completed,Website,CUST-021470,Megan Baldwin,42,Male,Consumer,Loyal,East Tracyview,Texas,USA,South,49729,Buy Now Pay Later,Paid,USD,Standard,WH-008,7.0,7.0,On Time,Not Returned,Not Applicable,3.3,Neutral,Product has some issues but it works.,Google Ads,Unknown Campaign,No Coupon,149,55,4,1539.4,157.28,96.75,20.87,1499.74,632.62,846.25,56.43,7558.149999999999,True,5,19.565580836083743,0.4285714285714286,0.24914459452176804
ORD-447207,2025-04-24,04:27:31,Completed,Social Media,CUST-024819,James Richardson,32,Male,Business,Loyal,South Alexander,North Carolina,USA,South,51058,Buy Now Pay Later,Paid,USD,Economy,WH-017,10.0,10.0,On Time,Not Returned,Not Applicable,3.7,Positive,Good product. Works as expected.,Facebook Ads,Unknown Campaign,SAVE32,48,33,2,498.96,49.76,31.44,3.24,483.88,234.12,246.52,50.95,9024.95,True,11,14.034514927248276,0.25,0.29764043974239146
ORD-402691,2024-10-06,07:42:45,Returned,Website,CUST-013679,Jonathon Marquez,40,Female,Business,Returning,East Maria,Northern Ireland,UK,West,98330,Buy Now Pay Later,Refunded,GBP,Standard,WH-015,,,Cancelled,Returned,Product Not as Expected,,,,Facebook Ads,Unknown Campaign,SAVE15,0,0,3,464.76,0.0,92.95,14.919999999999998,572.63,263.06,294.65,51.46,3228.5,True,3,13.732447594246047,0.3928571428571428,0.10599621965166177
ORD-217438,2023-07-07,11:19:45,Completed,Website,CUST-019111,Lindsay Wagner,37,Male,VIP,Loyal,Parkerburgh,England,UK,North,32274,Cash on Delivery,Paid,GBP,Standard,WH-004,4.0,4.0,On Time,Not Returned,Not Applicable,4.7,Positive,Product arrived quickly and works perfectly.,Affiliate,Unknown Campaign,No Coupon,409,329,14,4235.3,843.96,678.2699999999999,22.72,4092.33,2494.7,1574.91,38.48,19670.96,True,8,25.946032035692497,0.3392857142857143,0.6496224776324981
ORD-930129,2025-05-10,02:03:17,Completed,Mobile App,CUST-016163,Tiffany Vaughn,22,Female,VIP,Loyal,Porterburgh,Illinois,USA,Central,3031,Credit Card,Paid,USD,Standard,WH-014,3.0,4.0,Early,Not Returned,Not Applicable,3.7,Positive,Met my expectations. Would recommend.,Facebook Ads,FB_Dynamic,No Coupon,841,27,11,8777.4,935.08,548.97,28.430000000000003,8419.72,5650.94,2740.35,32.55,14821.1,True,8,31.573635432550084,0.07142857142857145,0.4892747411301172
ORD-567393,2021-12-14,15:38:47,Completed,Mobile App,CUST-021254,George Howard,41,Female,Premium,Loyal,Ryanfurt,Georgia,USA,South,51052,Digital Wallet,Paid,USD,Standard,WH-007,6.0,6.0,On Time,Not Returned,Not Applicable,3.6,Positive,Decent quality for the price.,Google Ads,Google_Search_Q1,No Coupon,282,213,15,5558.21,2943.84,183.0,29.48,2826.8500000000004,2886.87,-89.49999999999999,-3.17,9530.46,True,8,27.933651561757156,0.4107142857142857,0.3143537849274728
ORD-538790,2025-06-07,00:48:45,Completed,Mobile App,CUST-020505,Christopher Williams,30,Female,Consumer,Loyal,Richardsfort,California,USA,West,25216,Digital Wallet,Paid,USD,Economy,WH-015,5.0,5.0,On Time,Not Returned,Not Applicable,4.0,Positive,Good product. Works as expected.,Referral,Unknown Campaign,SAVE35,284,179,11,2991.58,344.99,185.26,14.72,2846.57,1566.6600000000003,1265.1900000000005,44.45,7117.75,True,5,23.581691549183144,0.2142857142857143,0.23458393851197634
ORD-503242,2024-01-07,11:34:31,Completed,Marketplace,CUST-012150,Bridget Anderson,51,Male,Business,Loyal,West Bradleyland,Michigan,USA,Central,50762,Credit Card,Paid,USD,Standard,WH-006,7.0,7.0,On Time,Not Returned,Not Applicable,4.5,Positive,Great quality and fast shipping. Highly recommend!,Organic Search,Unknown Campaign,SAVE37,141,73,7,1423.53,117.28,91.44,15.35,1413.04,706.22,691.47,48.93,3642.29,True,6,19.132431412391956,0.5892857142857143,0.11967708670500356
ORD-826045,2025-12-12,23:36:45,Completed,Website,CUST-002213,David Murray,50,Male,Premium,Loyal,Perezberg,California,USA,West,4628,Buy Now Pay Later,Paid,USD,Standard,WH-001,5.0,5.0,On Time,Not Returned,Not Applicable,3.7,Positive,Good product. Works as expected.,Organic Search,Unknown Campaign,No Coupon,66,50,9,766.61,174.48000000000002,41.45,29.89,663.47,302.36,331.22,49.92,8984.310000000001,True,5,15.972641869163887,0.5714285714285714,0.2962967861087904
ORD-759596,2022-08-01,00:30:47,Completed,Marketplace,CUST-001579,Lori Cross,31,Male,Premium,Loyal,Carlsonside,Tamil Nadu,India,South,9893,Debit Card,Paid,INR,Same Day,WH-013,0.0,1.0,Early,Not Returned,Not Applicable,4.7,Positive,Perfect product for my needs. Will buy again.,Organic Search,Unknown Campaign,No Coupon,83,76,5,778.05,84.71,124.8,20.27,838.41,391.56,426.58,50.88,3200.95,True,6,16.04303462626692,0.2321428571428571,0.10508535209246612
ORD-641712,2021-10-20,03:37:09,Completed,Mobile App,CUST-020831,Sean Ellis,44,Non-Binary,Premium,Loyal,New Veronicabury,Illinois,USA,Central,14578,Cash on Delivery,Paid,USD,Standard,WH-018,5.0,5.0,On Time,Not Returned,Not Applicable,4.4,Positive,"Product is okay, nothing special but works.",TikTok,Default_Campaign,SAVE39,54,37,2,519.72,26.73,34.51,15.14,542.64,222.72,304.78000000000003,56.17,5223.23,True,7,14.210218832805321,0.4642857142857143,0.17194666779519466
ORD-805834,2024-10-12,18:00:07,Completed,Social Media,CUST-003856,Kelly Williams,31,Male,Consumer,Loyal,Lake Nicoleberg,Victoria,Australia,South,3226,PayPal,Paid,AUD,Standard,WH-008,6.0,6.0,On Time,Not Returned,Not Applicable,3.8,Positive,"Product is okay, nothing special but works.",Direct,Default_Campaign,SAVE14,253,133,14,2473.15,252.79,222.04,94.31,2536.71,1232.96,1209.44,47.68,15183.56,True,8,22.366742343408113,0.2321428571428571,0.5012585180994839
ORD-613985,2022-11-09,13:51:16,Completed,Website,CUST-008636,Jennifer Benjamin,27,Female,Premium,Loyal,Youngstad,Northern Ireland,UK,West,72326,Credit Card,Paid,GBP,Express,WH-008,2.0,2.0,On Time,Not Returned,Not Applicable,4.0,Positive,Good product. Works as expected.,Organic Search,Unknown Campaign,No Coupon,201,115,7,3350.1800000000003,1683.01,333.43999999999994,11.09,2011.7,2202.05,-201.44,-10.01,13481.89,True,8,24.33058226378644,0.1607142857142857,0.4449973202970718
ORD-938856,2023-08-25,05:51:07,Completed,Mobile App,CUST-014499,Jason Hernandez,23,Female,Premium,Loyal,New Kristin,Scotland,UK,North,33040,Credit Card,Paid,GBP,Express,WH-017,1.0,1.0,On Time,Not Returned,Not Applicable,3.9,Positive,Good product. Works as expected.,Google Ads,Google_Shopping,No Coupon,51,27,3,488.66,73.65,83.00999999999999,13.49,511.51,227.42,270.6,52.9,11527.24,True,8,13.945254900516158,0.0892857142857143,0.380372010874866
ORD-324161,2021-11-30,13:51:59,Completed,Social Media,CUST-014382,Ann Sanford,46,Female,Consumer,Loyal,Jefferyburgh,North Carolina,USA,South,42284,Cash on Delivery,Paid,USD,Economy,WH-002,5.0,5.0,On Time,Not Returned,Not Applicable,3.9,Positive,Satisfied with the purchase.,Instagram,Unknown Campaign,No Coupon,16,0,3,259.71,111.35,10.39,3.22,161.97,170.91,-12.16,-7.51,4853.73,True,5,11.437343393328579,0.5,0.15973013192866864
ORD-717471,2022-05-21,22:37:49,Pending,Website,CUST-022712,Amanda Brown,56,Male,Premium,Loyal,North Teresaburgh,New York,USA,East,43666,Digital Wallet,Failed,USD,Economy,WH-004,,,Cancelled,Not Returned,Not Applicable,,,,Email Marketing,Promo_Email,No Coupon,0,0,14,3440.42,566.62,201.16000000000005,19.36,3094.32,1641.5600000000002,1433.4,46.32,6773.639999999999,True,5,24.5093026950613,0.6785714285714286,0.22320685554301758
ORD-242088,2021-12-14,00:35:23,Completed,Mobile App,CUST-006524,Emily Gilmore,62,Female,Consumer,Loyal,Brownside,Sharjah,UAE,North,76662,Credit Card,Paid,AED,Standard,WH-016,5.0,5.0,On Time,Not Returned,Not Applicable,4.3,Positive,Satisfied with the purchase.,Organic Search,Default_Campaign,No Coupon,61,22,3,808.05,226.34,29.09,8.02,618.82,386.31,224.49,36.28,4691.62,True,5,16.22393948419466,0.7857142857142856,0.15437039544877007
ORD-444701,2023-05-22,01:45:42,Completed,Website,CUST-021124,Stacey Marshall,21,Female,Premium,Loyal,South Billy,California,USA,West,24995,Digital Wallet,Paid,USD,Same Day,WH-016,0.0,0.0,On Time,Not Returned,Not Applicable,3.6,Positive,Met my expectations. Would recommend.,TikTok,Unknown Campaign,No Coupon,44,20,3,399.95,16.490000000000002,26.840000000000003,32.4,442.7,211.78,198.52,44.84,12469.97,True,10,13.109872045234297,0.0535714285714286,0.4115408738178972
ORD-399214,2023-12-08,07:41:16,Pending,Social Media,CUST-001719,Amber Farmer,21,Male,Premium,Loyal,East Craig,New York,USA,East,46201,Digital Wallet,Paid,USD,Express,WH-018,,,Cancelled,Not Returned,Not Applicable,,,,TikTok,Unknown Campaign,No Coupon,0,0,9,891.79,289.79,42.14,12.1,656.24,298.92,345.22,52.61,4230.26,True,5,16.703051736403452,0.0535714285714286,0.139116752722436
ORD-828591,2021-11-30,23:24:06,Completed,Mobile App,CUST-018316,Laura Perez,56,Male,VIP,Loyal,Stephanieview,Hesse,Germany,Central,46480,Credit Card,Paid,EUR,Standard,WH-017,3.0,3.0,On Time,Not Returned,Not Applicable,3.2,Neutral,Quality could be improved.,YouTube,Unknown Campaign,No Coupon,229,15,6,4076.7,2150.22,366.03,5.77,2298.28,2533.0,-240.49,-10.46,7673.059999999999,True,6,25.676953581749874,0.6785714285714286,0.2529437883957126
ORD-366843,2024-03-07,21:57:20,Completed,Mobile App,CUST-006977,Lindsay Lopez,57,Female,Consumer,Loyal,South Cameron,Abu Dhabi,UAE,South,27400,PayPal,Paid,AED,Standard,WH-019,6.0,6.0,On Time,Not Returned,Not Applicable,3.2,Neutral,Mixed feelings about this purchase.,Direct,Unknown Campaign,SAVE39,192,142,7,1820.06,10.2,90.49,28.01,1928.36,939.77,960.58,49.81,3779.67,True,4,20.519738908600925,0.6964285714285714,0.1242191914339436
ORD-676952,2023-06-17,07:59:25,Completed,Mobile App,CUST-014069,Cory Brewer,22,Female,Consumer,Returning,Rebeccaton,Hesse,Germany,Central,51688,Cash on Delivery,Paid,EUR,Standard,WH-009,5.0,5.0,On Time,Not Returned,Not Applicable,3.8,Positive,Satisfied with the purchase.,Email Marketing,Unknown Campaign,No Coupon,129,52,6,1238.65,165.92000000000002,203.81,14.7,1291.2399999999998,544.1600000000001,732.38,56.72,4923.5,True,3,18.381728832812794,0.07142857142857145,0.16203689162395288
ORD-939335,2021-07-04,12:25:34,Completed,Marketplace,CUST-010650,Tiffany Edwards,55,Female,Premium,Loyal,North Williammouth,Florida,USA,South,14690,PayPal,Paid,USD,Standard,WH-005,7.0,7.0,On Time,Not Returned,Not Applicable,3.7,Positive,Decent quality for the price.,Email Marketing,Unknown Campaign,No Coupon,90,33,5,1293.31,447.05,59.24,4.0200000000000005,909.52,549.52,355.98,39.14,4052.86,True,4,18.612135805792626,0.6607142857142857,0.13325149301276967
ORD-761041,2021-07-01,21:57:49,Completed,Website,CUST-021673,Brandon White,40,Female,Premium,Loyal,North Raymond,South Australia,Australia,South,71047,Debit Card,Pending,AUD,Standard,WH-014,7.0,7.0,On Time,Not Returned,Not Applicable,3.6,Positive,Good product. Works as expected.,Facebook Ads,FB_Dynamic,No Coupon,142,26,10,1975.24,703.73,127.15,23.89,1422.5500000000002,957.05,441.61,31.04,8379.0,True,5,20.99968831272867,0.3928571428571428,0.27628381905772986
ORD-462216,2024-06-10,04:43:32,Cancelled,Website,CUST-005597,John Terry,61,Female,Consumer,Loyal,Leslieland,Illinois,USA,Central,38226,PayPal,Failed,USD,Economy,WH-003,,,Cancelled,Not Returned,Not Applicable,,,,Instagram,Unknown Campaign,No Coupon,0,0,6,1847.61,0.0,129.32999999999998,30.29,2007.23,987.72,989.22,49.28,6500.74,True,6,20.607176221512614,0.7678571428571428,0.214184142043762
ORD-850708,2024-01-20,06:03:31,Completed,Social Media,CUST-024988,Carlos Garcia,39,Male,Premium,Loyal,Robertland,Pennsylvania,USA,East,92810,Credit Card,Paid,USD,Express,WH-018,1.0,1.0,On Time,Not Returned,Not Applicable,3.6,Positive,Met my expectations. Would recommend.,Organic Search,Default_Campaign,No Coupon,388,1,6,4794.31,1176.87,253.21,15.09,3885.74,2998.04,872.61,22.46,9804.57,True,9,26.836875981978594,0.375,0.32341650386217763
ORD-455516,2023-07-08,15:51:05,Completed,Social Media,CUST-003791,James Brewer,42,Female,Consumer,Returning,Lake Brian,Scotland,UK,North,74869,Credit Card,Paid,GBP,Standard,WH-012,2.0,4.0,Early,Not Returned,Not Applicable,4.0,Positive,Decent quality for the price.,Organic Search,Default_Campaign,No Coupon,488,131,18,5500.8,1462.79,807.6,39.83,4885.4400000000005,3398.7599999999998,1446.85,29.62,5143.35,True,2,27.855382950620722,0.4285714285714286,0.1693056478086775
ORD-890067,2025-03-30,08:48:18,Completed,Mobile App,CUST-003174,Melissa Martinez,55,Male,Consumer,Loyal,Wrightmouth,California,USA,West,42568,Debit Card,Paid,USD,Economy,WH-005,10.0,7.0,Delayed,Not Returned,Not Applicable,3.2,Neutral,Product has some issues but it works.,Organic Search,Default_Campaign,SAVE13,615,116,11,6213.55,495.26,400.28,40.95,6159.52,3201.57,2917.0,47.36,12466.02,True,6,28.785967698949374,0.6607142857142857,0.41141027756167864
ORD-501919,2025-02-14,03:39:18,Completed,Mobile App,CUST-013126,James Ibarra,42,Female,Premium,Loyal,Eugenefurt,Texas,USA,South,35601,Credit Card,Paid,USD,Standard,WH-008,7.0,7.0,On Time,Not Returned,Not Applicable,3.5,Positive,Good product. Works as expected.,Google Ads,Google_Display,No Coupon,4,0,2,47.68,8.7,2.73,2.6900000000000004,44.4,18.38,23.33,52.55,13194.55,True,9,6.2884450015153135,0.4285714285714286,0.43549718655989295
ORD-491103,2024-11-06,17:00:07,Completed,Website,CUST-016341,Sharon Freeman,71,Male,Premium,Loyal,Matthewport,California,USA,West,43566,Buy Now Pay Later,Paid,USD,Standard,WH-016,7.0,7.0,On Time,Not Returned,Not Applicable,3.5,Positive,Satisfied with the purchase.,Instagram,Insta_Stories,No Coupon,7,4,1,79.22,10.06,4.84,3.45,77.45,42.8,31.2,40.28,2200.4300000000003,True,4,7.622338885245696,0.9464285714285714,0.07200581632744153
ORD-125426,2024-01-15,06:52:05,Completed,Website,CUST-019636,Benjamin Rasmussen,71,Male,Consumer,Loyal,South Sharon,Michigan,USA,Central,67990,Debit Card,Paid,USD,Standard,WH-017,4.0,6.0,Early,Not Returned,Not Applicable,4.6,Positive,Best purchase I've made this year!,TikTok,Unknown Campaign,SAVE48,58,14,3,566.82,24.71,37.95,6.47,586.53,300.72,279.34,47.63,4428.31,True,5,14.58977446013483,0.9464285714285714,0.14566474982220726
ORD-178215,2022-03-26,08:25:39,Completed,Website,CUST-019333,Alexandra Kim,56,Female,Consumer,Loyal,New Angelica,Illinois,USA,Central,60970,Debit Card,Paid,USD,Standard,WH-011,3.0,3.0,On Time,Not Returned,Not Applicable,2.7,Neutral,Average product. Could be better.,Organic Search,Unknown Campaign,No Coupon,23,13,2,215.58,9.27,14.45,11.65,232.41,104.43,116.33,50.05,6457.09,True,8,10.766581851499563,0.6785714285714286,0.21274097075668794
ORD-857440,2025-04-06,13:47:32,Completed,Mobile App,CUST-021197,Timothy Nguyen,26,Male,Premium,Loyal,Thomasborough,Northern Ireland,UK,West,93726,PayPal,Paid,GBP,Standard,WH-012,6.0,6.0,On Time,Not Returned,Not Applicable,4.4,Positive,"Product is okay, nothing special but works.",Instagram,Unknown Campaign,No Coupon,88,88,9,926.53,190.82,147.14,5.789999999999999,888.64,429.07,453.78,51.06,10166.38,True,11,16.891733078291832,0.14285714285714285,0.33537879030836915
ORD-105483,2024-09-14,07:22:49,Completed,Website,CUST-014547,Seth Perez,68,Male,Consumer,Loyal,Bondstad,New York,USA,East,46096,Cash on Delivery,Paid,USD,Standard,WH-004,2.0,3.0,Early,Not Returned,Not Applicable,3.5,Positive,Good product. Works as expected.,Google Ads,Unknown Campaign,No Coupon,80,43,7,801.38,65.00999999999999,51.55,17.77,805.69,323.68,464.24,57.62,5368.06,True,7,16.184168493990445,0.8928571428571428,0.17673508698206603
ORD-368263,2022-02-13,23:15:00,Returned,Mobile App,CUST-008801,Crystal Adams,48,Male,Consumer,Loyal,Elizabethbury,Illinois,USA,Central,36907,Bank Transfer,Refunded,USD,Express,WH-004,,,Cancelled,Returned,Wrong Product,,,,Facebook Ads,Unknown Campaign,No Coupon,0,0,5,2640.61,0.0,184.84,21.43,2846.88,1609.98,1215.47,42.69,16884.3,True,7,22.778907457926593,0.5357142857142857,0.5574889679225838
ORD-729670,2021-06-18,03:16:37,Completed,Mobile App,CUST-023730,Courtney Harris,33,Male,Business,Loyal,Hortonburgh,Lower Saxony,Germany,North,34336,Credit Card,Paid,EUR,Express,WH-009,1.0,1.0,On Time,Not Returned,Not Applicable,3.7,Positive,Good value for money.,Google Ads,Google_Shopping,SAVE37,209,203,9,2081.67,338.36,331.22,24.55,2099.08,971.47,1103.06,52.55,7980.9,True,6,21.312414230255783,0.2678571428571429,0.2631217001714944
ORD-668060,2022-02-04,11:43:46,Completed,Website,CUST-013510,Leslie May,61,Male,Consumer,Loyal,South Jimmy,Quebec,Canada,East,34701,Debit Card,Paid,CAD,Express,WH-002,3.0,3.0,On Time,Not Returned,Not Applicable,4.0,Positive,Met my expectations. Would recommend.,Organic Search,Default_Campaign,No Coupon,181,98,8,1728.11,171.55,202.36,55.98,1814.9,856.12,902.8,49.74,13091.18,True,9,20.220373966112845,0.7678571428571428,0.43207953212816685
ORD-317263,2025-03-17,05:37:02,Completed,Mobile App,CUST-017726,Brian Morris,41,Female,Consumer,Loyal,East Anthony,Georgia,USA,South,28911,PayPal,Paid,USD,Express,WH-010,1.0,1.0,On Time,Not Returned,Not Applicable,3.7,Positive,Met my expectations. Would recommend.,Direct,Unknown Campaign,No Coupon,34,13,5,342.99,51.68000000000001,20.4,33.01,344.72,172.82999999999998,138.88,40.29,10291.97,True,9,12.495245204373838,0.4107142857142857,0.33953109000925413
ORD-791388,2022-10-30,06:54:08,Cancelled,Mobile App,CUST-006291,Tracy Cox,57,Female,Premium,Loyal,Lake Annehaven,Texas,USA,South,81358,Digital Wallet,Failed,USD,Economy,WH-008,,,Cancelled,Not Returned,Not Applicable,,,,Referral,Referral_Program,No Coupon,0,0,5,1126.35,0.0,78.84,27.880000000000003,1233.0700000000002,466.52,738.67,59.9,11678.64,True,8,17.88277265896604,0.6964285714285714,0.3853776496575237
ORD-655952,2023-07-26,16:07:27,Completed,Website,CUST-017441,Rodney Casey,35,Male,Premium,Loyal,Lake Christopher,Texas,USA,South,93269,Digital Wallet,Paid,USD,Standard,WH-005,2.0,3.0,Early,Not Returned,Not Applicable,4.1,Positive,Decent quality for the price.,Instagram,Unknown Campaign,No Coupon,215,59,3,2379.12,367.7,140.8,2.6500000000000004,2154.87,1034.97,1117.25,51.85,7940.1,True,6,22.12585692217461,0.3035714285714286,0.26177275656295784
ORD-244866,2021-10-20,09:37:49,Completed,Mobile App,CUST-017731,Scott Torres,66,Male,Business,Loyal,East John,Abu Dhabi,UAE,South,87100,Credit Card,Paid,AED,Standard,WH-017,5.0,5.0,On Time,Not Returned,Not Applicable,3.7,Positive,"Product is okay, nothing special but works.",Direct,Default_Campaign,No Coupon,34,5,2,337.11,21.79,15.77,15.43,346.52,119.07,212.02,61.19,4851.929999999999,True,5,12.427444506676927,0.8571428571428572,0.15967061971064497
ORD-992729,2021-07-16,18:50:14,Completed,Mobile App,CUST-020939,Cory Walker,24,Male,Consumer,Loyal,East Carrietown,Texas,USA,South,23040,Bank Transfer,Paid,USD,Standard,WH-001,4.0,4.0,On Time,Not Returned,Not Applicable,2.9,Neutral,Mixed feelings about this purchase.,Direct,Unknown Campaign,No Coupon,2,1,1,22.99,3.56,1.36,5.62,26.41,7.84,12.95,49.03,6958.53,True,8,4.6296275031073675,0.10714285714285715,0.22931975220434908
ORD-946764,2022-12-12,15:48:27,Completed,Mobile App,CUST-007336,Heather Hill,44,Male,Premium,Returning,Marshport,Northern Ireland,UK,West,7841,Digital Wallet,Paid,GBP,Express,WH-005,3.0,3.0,On Time,Not Returned,Not Applicable,3.5,Positive,Decent quality for the price.,Direct,Unknown Campaign,No Coupon,53,24,4,609.3199999999999,172.54000000000002,87.36000000000001,11.29,535.4300000000001,304.14,220.0,41.09,1019.16,True,2,14.91205972141708,0.4642857142857143,0.032950262002539844
ORD-529833,2023-11-26,19:38:09,Cancelled,Mobile App,CUST-021107,Trevor Hall,66,Male,Consumer,Loyal,South Shelley,Pennsylvania,USA,East,56972,Debit Card,Failed,USD,Standard,WH-009,,,Cancelled,Not Returned,Not Applicable,,,,Facebook Ads,Unknown Campaign,No Coupon,0,0,3,1857.45,0.0,130.01999999999998,11.85,1999.32,989.78,997.69,49.9,11166.46,True,8,20.63816418265223,0.8571428571428572,0.3684437786423213
ORD-141306,2024-10-17,13:45:07,Completed,Marketplace,CUST-016781,Tammy Williams,52,Male,Premium,Loyal,North Bradleymouth,California,USA,West,16142,PayPal,Paid,USD,Standard,WH-008,4.0,4.0,On Time,Not Returned,Not Applicable,4.7,Positive,Very happy with the quality and price.,Email Marketing,Unknown Campaign,No Coupon,199,154,7,2123.0,262.35,130.25,7.52,1998.42,878.66,1112.24,55.66,14005.75,True,11,21.430558463843607,0.6071428571428571,0.46231735948256114
ORD-586726,2021-12-18,21:06:26,Completed,Website,CUST-010026,James Rodriguez,26,Male,Premium,Loyal,East Lindaland,Pennsylvania,USA,East,95190,Digital Wallet,Paid,USD,Standard,WH-011,4.0,4.0,On Time,Not Returned,Not Applicable,4.2,Positive,"Product is okay, nothing special but works.",YouTube,Unknown Campaign,No Coupon,58,48,3,896.31,354.47,37.93,2.54,582.31,275.25,304.52,52.3,14330.24,True,11,16.727915960714896,0.14285714285714285,0.4730457592750618
ORD-928449,2024-06-23,11:24:08,Completed,Mobile App,CUST-007081,Denise Abbott,74,Male,Premium,Loyal,Port Amanda,Pennsylvania,USA,East,33207,Debit Card,Paid,USD,Standard,WH-001,7.0,6.0,Delayed,Not Returned,Not Applicable,2.7,Neutral,Not what I expected but it's okay.,Affiliate,Unknown Campaign,No Coupon,19,8,3,184.23,2.25,12.74,3.58,198.3,68.63,126.09,63.59,7208.36,True,7,10.222920016294212,1.0,0.23757971744260128
ORD-523684,2023-08-10,08:27:10,Completed,Social Media,CUST-005890,Justin Richard,27,Male,Consumer,Loyal,Port Audrey,Texas,USA,South,4752,PayPal,Paid,USD,Economy,WH-010,7.0,5.0,Delayed,Not Returned,Not Applicable,2.4,Negative,Very disappointed with this product.,Referral,Referral_Program,SAVE42,18,5,5,173.4,3.27,11.91,3.44,185.48,68.75,113.29,61.08,14471.8,True,11,10.018616154944413,0.1607142857142857,0.47772606459919015
ORD-283070,2023-01-12,03:38:06,Completed,Website,CUST-009356,Tina Munoz,73,Male,Consumer,Loyal,East Morgan,Texas,USA,South,54435,Credit Card,Paid,USD,Standard,WH-001,7.0,7.0,On Time,Not Returned,Not Applicable,2.9,Neutral,Product has some issues but it works.,Facebook Ads,FB_Dynamic,No Coupon,21,10,1,233.66,34.21,13.96,5.77,219.18,135.26,78.15,35.66,13842.51,True,11,11.053056941766247,0.9821428571428572,0.456920262554681
ORD-650125,2023-07-25,21:30:48,Completed,Mobile App,CUST-005147,Jose Shaw,21,Male,Premium,Loyal,Garciamouth,Texas,USA,South,2453,Bank Transfer,Paid,USD,Economy,WH-004,10.0,10.0,On Time,Not Returned,Not Applicable,3.7,Positive,Good product. Works as expected.,Instagram,Unknown Campaign,No Coupon,196,40,16,2835.07,1018.13,127.19,21.590000000000003,1965.72,1168.08,776.05,39.48,13441.85,True,7,23.2331338144514,0.0535714285714286,0.4436735040694786
ORD-354666,2025-02-04,21:53:40,Returned,Marketplace,CUST-003650,Stacey Miller,28,Male,Consumer,Loyal,Princehaven,Georgia,USA,South,86455,Bank Transfer,Refunded,USD,Express,WH-010,,,Cancelled,Returned,Size Issue,,,,Direct,Unknown Campaign,No Coupon,0,0,1,119.97,0.0,8.4,14.78,143.15,64.39,63.98,44.69,9656.05,True,8,8.836964853952768,0.1785714285714286,0.3185060846283578
ORD-593011,2022-09-04,19:12:56,Completed,Website,CUST-016120,Melissa Rich,21,Female,Consumer,Loyal,Morrowton,California,USA,West,60972,Debit Card,Paid,USD,Economy,WH-005,8.0,8.0,On Time,Not Returned,Not Applicable,3.6,Positive,Met my expectations. Would recommend.,Direct,Unknown Campaign,No Coupon,243,238,4,2824.29,557.01,158.70999999999998,9.48,2435.47,1684.23,741.76,30.46,5627.81,True,5,23.208588578425168,0.0535714285714286,0.18532303066631534
ORD-903290,2023-06-03,04:10:05,Cancelled,Marketplace,CUST-019941,Kenneth Ortega,47,Male,Business,Loyal,Watsonside,Wales,UK,West,28748,Credit Card,Failed,GBP,Standard,WH-017,,,Cancelled,Not Returned,Not Applicable,,,,Direct,Default_Campaign,No Coupon,0,0,1,222.03,0.0,44.41,5.34,271.78,91.49,174.95,64.37,3711.87,True,4,10.870821256211862,0.5178571428571428,0.12197756455505195
ORD-564258,2021-11-05,12:10:27,Completed,Website,CUST-002905,Brian Golden,68,Female,Business,Loyal,Ortizburgh,Pennsylvania,USA,East,93068,Credit Card,Paid,USD,Standard,WH-013,10.0,6.0,Delayed,Not Returned,Not Applicable,2.5,Neutral,Quality could be improved.,Email Marketing,Unknown Campaign,SAVE39,430,228,11,5870.420000000001,1888.5900000000004,278.73,47.64,4308.200000000001,3837.13,423.43,9.83,8315.37,True,6,28.348783463756558,0.8928571428571428,0.27418006215059304
ORD-910343,2025-07-29,07:30:57,Completed,Website,CUST-016451,Julie Castillo,73,Female,Consumer,Loyal,South Miguelport,Tamil Nadu,India,South,49638,Bank Transfer,Paid,INR,Standard,WH-019,7.0,7.0,On Time,Not Returned,Not Applicable,3.4,Neutral,Mixed feelings about this purchase.,Direct,Default_Campaign,SAVE25,138,94,4,1247.2,79.93,210.11,3.72,1381.1,469.76,907.62,65.72,18621.14,True,10,18.41827641225969,0.9821428571428572,0.6149129683404918
